author,video_url,title,caption,create_time_unix,create_date_utc,shares,comments,likes,subs,views_per_sub,num_views
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7512897180701625608,,,,,,,,573700,,349.5K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7511797301577370887,,,,,,,,573700,,331.9K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7511186575166819602,,,,,,,,573700,,1.4M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7511183922101816594,,,,,,,,573700,,193.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7510479903750491399,,,,,,,,573700,,395K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7510438344128515346,,,,,,,,573700,,97.4K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7510295213672353042,,,,,,,,573700,,1.8M
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7509931463840746770,,,,,,,,573700,,130.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7509915929384471826,,,,,,,,573700,,540.3K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7509146567568346386,,,,,,,,573700,,128.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7509011234058931474,,,,,,,,573700,,173K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7508256565724581127,,,,,,,,573700,,89.2K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7508241805159255314,,,,,,,,573700,,557.7K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7507314991368801544,,,,,,,,573700,,269.8K
bankerthichcode,https://www.tiktok.com/@bankerthichcode/video/7506901365906623762,,,,,,,,573700,,894.5K
stevent107,https://www.tiktok.com/@stevent107/video/7604817584382364949,,,,,,,,87100,,219.6K
stevent107,https://www.tiktok.com/@stevent107/video/7613768642282507540,,,,,,,,87100,,297
stevent107,https://www.tiktok.com/@stevent107/video/7613760408851107092,,,,,,,,87100,,7679
stevent107,https://www.tiktok.com/@stevent107/video/7613595118104333589,,,,,,,,87100,,5160
stevent107,https://www.tiktok.com/@stevent107/video/7613349864285506837,,,,,,,,87100,,135.5K
stevent107,https://www.tiktok.com/@stevent107/video/7613345020623490325,,,,,,,,87100,,189.3K
stevent107,https://www.tiktok.com/@stevent107/video/7613339791744044308,,,,,,,,87100,,198.1K
stevent107,https://www.tiktok.com/@stevent107/video/7612983774556507413,,,,,,,,87100,,18.7K
stevent107,https://www.tiktok.com/@stevent107/video/7612979139783462164,,,,,,,,87100,,4728
stevent107,https://www.tiktok.com/@stevent107/video/7612942617596251412,,,,,,,,87100,,3249
stevent107,https://www.tiktok.com/@stevent107/video/7612932050546363668,,,,,,,,87100,,137.8K
stevent107,https://www.tiktok.com/@stevent107/video/7612659487249370388,,,,,,,,87100,,75.9K
stevent107,https://www.tiktok.com/@stevent107/video/7612654933699054868,,,,,,,,87100,,175.9K
stevent107,https://www.tiktok.com/@stevent107/video/7612201234879040788,,,,,,,,87100,,6352
stevent107,https://www.tiktok.com/@stevent107/video/7612191770293570836,,,,,,,,87100,,18.1K
stevent107,https://www.tiktok.com/@stevent107/video/7612148099854765333,,,,,,,,87100,,135.3K
stevent107,https://www.tiktok.com/@stevent107/video/7611872547985984789,,,,,,,,87100,,92.8K
stevent107,https://www.tiktok.com/@stevent107/video/7611818564684614933,,,,,,,,87100,,176.8K
stevent107,https://www.tiktok.com/@stevent107/video/7611571638085373204,,,,,,,,87100,,18.4K
stevent107,https://www.tiktok.com/@stevent107/video/7611493841685859605,,,,,,,,87100,,83.5K
stevent107,https://www.tiktok.com/@stevent107/video/7611488607030791445,,,,,,,,87100,,42.5K
stevent107,https://www.tiktok.com/@stevent107/video/7611183775707434261,,,,,,,,87100,,44.2K
stevent107,https://www.tiktok.com/@stevent107/video/7611176791075540244,,,,,,,,87100,,8643
stevent107,https://www.tiktok.com/@stevent107/video/7611116055439641877,,,,,,,,87100,,44.2K
stevent107,https://www.tiktok.com/@stevent107/video/7611108764585856277,,,,,,,,87100,,75.1K
stevent107,https://www.tiktok.com/@stevent107/video/7610812018211261716,,,,,,,,87100,,22.9K
stevent107,https://www.tiktok.com/@stevent107/video/7610806204809399572,,,,,,,,87100,,301.5K
